SMILES,LogS
S(=O)(=O)(N)c1ccc(SCCCCCO)cc1,-2.6619999
S(=O)(=O)(N)c1cc([N+](=O)[O-])c(SCCO)cc1,-2.7460001
S(=O)(=O)(N)c1cc([N+](=O)[O-])c(SCCCO)cc1,-3.4660001000000005
S(=O)(=O)(N)c1cc(C(=O)OC)c(SCCCO)cc1,-2.3710001
S(=O)(=O)(N)c1cc(F)c(SCCO)cc1,-1.622
S(=O)(=O)(N)c1cc(F)c(SCCCO)cc1,-2.47
S(=O)(=O)(N)c1cc(F)c(SCCCCO)cc1,-2.4460001
S(=O)(=O)(N)c1cc(F)c(S(=O)(=O)CCO)cc1,-1.934
Nc1c(CC)c(CCC)nc(CCC)n1,-2.513
O=C(O)c1c(C2OC(=O)c3c2cccc3)cccc1,-3.1040001
O=C(NC1=Nc2n(COCCO)cnc2C(=O)N1)C,-1.919
P(=O)(O)(O)c1c(C)cc(C)cc1,-1.094
OCC(CCCCC)C,-2.257
OCCCC(CCC)C,-2.279
OCCC(CCCC)C,-2.2079999
OCCCCC(CC)C,-2.2620001
S(=O)(=O)(NC(=O)Nc1nc(OC)cc(OC)n1)c1c(C(=O)N(C)C)cccn1,-1.534
S(CC(=O)OCC)c1n(C(=O)N(C)C)nc(C(C)(C)C)n1,-2.8610001
Clc1c(C(COC(F)(F)C(F)F)Cn2ncnc2)ccc(Cl)c1,-3.378
O=C(N(NC(=O)c1ccc(CC)cc1)C(C)(C)C)c1cc(C)cc(C)c1,-5.6279998
Clc1cc2oc(Oc3ccc(OC(C(=O)O)C)cc3)nc2cc1,-3.092
O=C1NC(=O)c2nc(CC)c(CC)nc2N1,-2.3599999
Clc1ccc(CCC(C#N)(Cn2ncnc2)c2ccccc2)cc1,-6.2259998
O=C(N(C)C)COC(=O)c1c(O)cccc1,-1.705
O=C(N(CC(O)C)CC(O)C)COC(=O)c1ccccc1,-1.178
O=C(N(CCOC)CCOC)COC(=O)c1ccccc1,-0.57300001
O=C(COC(=O)c1ccccc1)N1CCC1,-1.609
O=C(COC(=O)c1ccccc1)N1CCCCCC1,-2.5420001
O=C(COC(=O)c1ccccc1)N1C(C(=O)O)CC1,-2.142
O=C(COC(=O)c1ccccc1)N1[C@H](C(=O)O)CCC1,-1.592
O=C(COC(=O)c1ccccc1)N1[C@H](C(=O)OC)CCC1,-2.0840001
O=C(N(C)C)CCOC(=O)c1ccccc1,-1.099
O=C(N(CC)CC)C(OC(=O)c1ccccc1)C,-2.283
O=C(N(C(=O)C)C)COC(=O)c1ccccc1,-2.8659999
O=C(NC(C)C)COC(=O)c1ccccc1,-2.7320001
O=C(NCCCCCC)COC(=O)c1ccccc1,-3.902
O=C(N(CC(C)C)CC(C)C)COC(=O)c1ccccc1,-3.5610001
O=C(O)C1CN(CCCCCC)C(=O)C1,-1.456
BrC1CC(Cn2ncnc2)(c2c(Cl)cc(Cl)cc2)OC1,-3.877000100000001
O=C(N(CCC)CCC)COC(=O)c1c(OC(=O)C)cccc1,-2.6500001
O=C(OCC)CN(C(=O)COC(=O)c1c(OC(=O)C)cccc1)C,-2.546
O=C(Oc1c(C(=O)OCC(=O)N2CCOCC2)cccc1)C,-1.804
Oc1c2nc(C)c(C)cc2ccc1,-1.319
S=C(SCC)OC(C(=O)O)CC(=O)O,-1.6
O=[N+](OCC1C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(OCC)O1)[O-],-4.4510002
N(CCC)(CC)CC1OC2(OC1)CCC(C(C)(C)C)CC2,-2.8010001
O=[N+]([O-])c1c(O)ccc(CCO)c1,-1.156
O=C(NCC)COC(=O)c1c(OC(=O)C)cccc1,-1.682
O=C(OCC)CNC(=O)COC(=O)c1c(OC(=O)C)cccc1,-1.874
O=C(N(C)C)COC(=O)c1c(OC(=O)C)cccc1,-1.5490000000000002
O=C(OCOC(=O)c1c(OC(=O)C)cccc1)CCC,-2.904
O=C1OC(C)c2c1cc(N)cc2,-1.789
O=C(/N=C/C(O)C(O)C(O)C(O)CO)N,0.197
S(=O)(=O)(N)c1scc(C(=O)c2ccc(OC)cc2)c1,-4.473
S(=O)(=O)(N)c1scc(C(=O)c2ccc(O)cc2)c1,-2.8610001
S(=O)(=O)(N)c1occ(C(=O)c2ccc(OC)cc2)c1,-4.1479998
Clc1c(COCC(F)(F)C(F)(F)F)cc(-n2c(-c3ccccc3)nc(C(=O)N)n2)cc1,-5.6630001
Clc1c(C(=O)NCc2ccc(C(C)(C)C)cc2)n(C)nc1CC,-5.1090002
